left_speed,right_speed,time
0.14945816046643218,0.15054183953356784,1760610505.153479
0.1494702343782063,0.1505297656217937,1760610505.1626482
0.14948351550055755,0.15051648449944244,1760610505.171172
0.1494820651658847,0.15051793483411532,1760610505.1787283
0.1502776452243435,0.1497223547756565,1760610505.1876712
0.1502714599704605,0.1497285400295395,1760610505.194905
0.14945041604635262,0.1505495839536474,1760610505.2043624
0.14946265829824715,0.15053734170175287,1760610505.2124684
0.14944782650174426,0.15055217349825575,1760610505.2193956
0.14946013016985302,0.150539869830147,1760610505.2295551
0.1494721566643095,0.1505278433356905,1760610505.2391217
0.14947131583646564,0.15052868416353438,1760610505.2484186
0.1494705777135315,0.1505294222864685,1760610505.257468
0.1494853290591763,0.15051467094082369,1760610505.2671285
0.1494704455364185,0.1505295544635815,1760610505.2757301
0.14948372426471795,0.15051627573528206,1760610505.2828207
0.14949666637867703,0.15050333362132298,1760610505.2906644
0.14949405844956962,0.15050594155043037,1760610505.2984986
0.14949159229808962,0.1505084077019104,1760610505.3088746
0.14950291827343135,0.15049708172656867,1760610505.3158019
0.14948811425561673,0.1505118857443833,1760610505.3237906
0.14949952116762355,0.15050047883237644,1760610505.3325772
0.14951067109146163,0.15048932890853836,1760610505.3416197
0.14950801779835352,0.1504919822016465,1760610505.3497179
0.14952035117086326,0.15047964882913675,1760610505.3596802
0.14951886523080407,0.15048113476919595,1760610505.367182
0.1495041708659328,0.1504958291340672,1760610505.3748388
0.14951522077348214,0.15048477922651787,1760610505.3844764
0.14952602172195453,0.15047397827804548,1760610505.394181
0.149524599642595,0.150475400357405,1760610505.4011955
0.1495365178247653,0.1504634821752347,1760610505.4107306
0.14953358492827654,0.15046641507172348,1760610505.418653
0.149519020338958,0.150480979661042,1760610505.4277053
0.1495297400929543,0.15047025990704568,1760610505.4361374
0.14954284570669202,0.15045715429330797,1760610505.4450524
0.1495530287103286,0.1504469712896714,1760610505.4525573
0.14954989623464193,0.15045010376535808,1760610505.4616055
0.14954691243523144,0.15045308756476858,1760610505.4697647
0.14955827076236972,0.1504417292376303,1760610505.477293
0.14954228644301934,0.15045771355698065,1760610505.48476
0.1495524858507301,0.1504475141492699,1760610505.4948788
0.1495624554799935,0.1504375445200065,1760610505.5024164
0.14956058203397463,0.1504394179660254,1760610505.5096245
0.14957037016803776,0.15042962983196226,1760610505.51983
0.14956714703111804,0.15043285296888198,1760610505.5276883
0.14956527778340614,0.15043472221659385,1760610505.5371363
0.14957617559774336,0.15042382440225666,1760610505.545201
0.14958561419452573,0.15041438580547428,1760610505.5531068
0.1495959966357388,0.1504040033642612,1760610505.5624306
0.14960498895039143,0.15039501104960856,1760610505.5712347
0.1496148805919253,0.1503851194080747,1760610505.5804188
0.14962452174160246,0.15037547825839756,1760610505.5894992
0.14963391879692056,0.15036608120307943,1760610505.596992
0.14964307799086807,0.15035692200913195,1760610505.6050856
0.1496510110325974,0.15034898896740262,1760610505.614269
0.14965876570517006,0.15034123429482996,1760610505.6210105
0.14966729622252808,0.15033270377747193,1760610505.6310785
0.14967468485226257,0.15032531514773742,1760610505.6393216
0.14968190745853557,0.15031809254146444,1760610505.6486132
0.14968985281194347,0.15031014718805655,1760610505.6571395
0.14969759734890256,0.15030240265109746,1760610505.6636546
0.14970430533780177,0.15029569466219822,1760610505.6738286
0.14971086272887693,0.15028913727112309,1760610505.680625
0.14971807646990773,0.1502819235300923,1760610505.6884046
0.14972432479550637,0.15027567520449364,1760610505.6964312
0.14973043293443017,0.15026956706556985,1760610505.7062008
0.1497364040607477,0.15026359593925231,1760610505.7134461
0.1497422412761365,0.15025775872386352,1760610505.7209442
0.14974794761154395,0.15025205238845607,1760610505.7303154
0.14975352602880995,0.15024647397119006,1760610505.738581
0.14975966305458846,0.15024033694541156,1760610505.7460012
0.1497649789391395,0.1502350210608605,1760610505.7535734
0.149770175738377,0.150229824261623,1760610505.7612
0.14977525614531234,0.15022474385468768,1760610505.7708547
0.1497802227915992,0.15021977720840082,1760610505.7792447
0.1497850782489401,0.1502149217510599,1760610505.7886255
0.14979042010966334,0.15020957989033668,1760610505.7957325
0.1497956274584895,0.15020437254151048,1760610505.805303
0.14980013821551907,0.15019986178448094,1760610505.8125968
0.1498051009407086,0.1501948990592914,1760610505.8225105
0.14980939984247826,0.15019060015752175,1760610505.8312817
0.14981412954529932,0.1501858704547007,1760610505.8402379
0.1498187402939771,0.1501812597060229,1760610505.847236
0.14982273436469834,0.15017726563530168,1760610505.8551235
0.14982663921254893,0.15017336078745105,1760610505.863418
0.1498304568507011,0.1501695431492989,1760610505.8706105
0.14983418924654363,0.1501658107534564,1760610505.8810174
0.14983783832272962,0.15016216167727037,1760610505.8887713
0.14984185325808483,0.1501581467419152,1760610505.895901
0.14984533131202626,0.15015466868797372,1760610505.9036243
0.14984873178082775,0.15015126821917227,1760610505.9131367
0.14985205641309676,0.15014794358690325,1760610505.9201431
0.14985530691771093,0.1501446930822891,1760610505.9297152
0.1498584849647266,0.15014151503527343,1760610505.936287
0.14986198178034482,0.1501380182196552,1760610505.9446464
0.1498650110943035,0.15013498890569651,1760610505.954368
0.1498679729320087,0.15013202706799128,1760610505.9638855
0.14987123191742655,0.15012876808257347,1760610505.9709976
0.14987440925525203,0.15012559074474796,1760610505.9795675
0.14987716186551556,0.15012283813448446,1760610505.9892282
0.1498801906969914,0.1501198093030086,1760610505.998414
0.14988281468228082,0.1501171853177192,1760610506.0077443
0.14988602395727676,0.15011397604272325,1760610506.0152564
0.1498888310049548,0.1501111689950452,1760610506.0227327
0.14989126289555355,0.15010873710444644,1760610506.0325115
0.1498936407478686,0.1501063592521314,1760610506.0419986
0.14989625732851955,0.15010374267148047,1760610506.049598
0.14989880851512363,0.15010119148487638,1760610506.0567915
0.14990101879185705,0.15009898120814297,1760610506.0670178
0.14990318000810596,0.15009681999189406,1760610506.0748878
0.14990555827237592,0.1500944417276241,1760610506.0840547
0.1499078771637364,0.1500921228362636,1760610506.0915978
0.1499098862343081,0.15009011376569192,1760610506.0987232
0.14991185075991892,0.1500881492400811,1760610506.108683
0.149913771739725,0.15008622826027498,1760610506.1169183
0.14991588571861042,0.1500841142813896,1760610506.1235156
0.14991771729767694,0.15008228270232307,1760610506.1327505
0.14991950831168024,0.15008049168831977,1760610506.1409194
0.14992125966972505,0.15007874033027493,1760610506.1479766
0.14992297226035528,0.15007702773964474,1760610506.1578941
0.14992464695202207,0.15007535304797792,1760610506.1660252
0.14992648997954883,0.1500735100204512,1760610506.1750994
0.14992828713603232,0.1500717128639677,1760610506.1845198
0.14993003957701626,0.15006996042298373,1760610506.1918147
0.14993174842866275,0.15006825157133724,1760610506.1999428
0.14993322908287637,0.15006677091712362,1760610506.2092137
0.14993467702971233,0.15006532297028766,1760610506.2166038
0.14993609300068575,0.15006390699931424,1760610506.2251062
0.14993747771079446,0.15006252228920552,1760610506.2336946
0.14993900170487842,0.1500609982951216,1760610506.2422667
0.1499403222281621,0.15005967777183793,1760610506.2499497
0.14994177560260796,0.15005822439739205,1760610506.259656
0.1499430349512676,0.1500569650487324,1760610506.2682836
0.14994442101931157,0.15005557898068844,1760610506.2774696
0.1499457727139528,0.15005422728604723,1760610506.2851017
0.14994709089866867,0.15005290910133132,1760610506.2947946
0.14994823313665032,0.1500517668633497,1760610506.3028073
0.14994949035303207,0.15005050964696792,1760610506.309855
0.14995057977517343,0.1500494202248266,1760610506.319243
0.14995164522819363,0.15004835477180636,1760610506.3276923
0.149952817959588,0.150047182040412,1760610506.3346694
0.1499538341928448,0.1500461658071552,1760610506.3434777
0.14995482808840763,0.1500451719115924,1760610506.351653
0.14995580014395998,0.15004419985604003,1760610506.3613026
0.14995675084598217,0.15004324915401784,1760610506.3708432
0.14995791405506168,0.1500420859449383,1760610506.3786771
0.14995893178946368,0.15004106821053634,1760610506.386692
0.1499598137464115,0.1500401862535885,1760610506.394122
0.14996067635544288,0.15003932364455713,1760610506.4018095
0.14996152004697344,0.15003847995302655,1760610506.4111154
0.1499623452417417,0.1500376547582583,1760610506.418987
0.14996315235102822,0.1500368476489718,1760610506.4270017
0.14996404081846967,0.15003595918153034,1760610506.435652
0.14996481078577376,0.15003518921422626,1760610506.4440634
0.14996556389496568,0.15003443610503434,1760610506.451713
0.14996630052050902,0.150033699479491,1760610506.4598122
0.1499670210284581,0.15003297897154189,1760610506.4693587
0.14996781420009944,0.15003218579990057,1760610506.4768744
0.14996858785470343,0.15003141214529658,1760610506.4846802
0.14996925835127478,0.1500307416487252,1760610506.4939857
0.14996991419780656,0.15003008580219343,1760610506.5013015
0.14997055571920173,0.15002944428079826,1760610506.5115077
0.1499712619713061,0.15002873802869388,1760610506.518566
0.14997195087565826,0.15002804912434176,1760610506.5268667
0.14997254794455867,0.15002745205544132,1760610506.5358965
0.14997313199097972,0.1500268680090203,1760610506.5443058
0.14997370330333595,0.15002629669666406,1760610506.5516717
0.14997433229221682,0.1500256677077832,1760610506.5595202
0.14997487744893725,0.15002512255106273,1760610506.5686862
0.14997541073242612,0.15002458926757387,1760610506.5762112
0.14997593240535756,0.15002406759464246,1760610506.5847378
0.14997644272452554,0.15002355727547448,1760610506.5942085
0.14997694194097672,0.1500230580590233,1760610506.602763
0.1499775529279892,0.15002244707201082,1760610506.6104155
0.14997802800563087,0.15002197199436912,1760610506.619154
0.1499784927593287,0.15002150724067131,1760610506.6271021
0.1499790044772429,0.1500209955227571,1760610506.6361804
0.14997944802370997,0.15002055197629005,1760610506.6440575
0.1499798819424109,0.15002011805758908,1760610506.6513436
0.14998035972392887,0.15001964027607112,1760610506.661372
0.1499807738648465,0.1500192261351535,1760610506.669326
0.14998122987889506,0.15001877012110496,1760610506.6770577
0.14998162515821237,0.15001837484178765,1760610506.6869123
0.14998201187421212,0.1500179881257879,1760610506.6934788
0.1499824377037522,0.1500175622962478,1760610506.7030578
0.14998280682765136,0.15001719317234866,1760610506.7102826
0.14998316796435107,0.15001683203564892,1760610506.7198496
0.1499835212896789,0.15001647871032112,1760610506.7275975
0.1499839103676557,0.15001608963234428,1760610506.7347999
0.1499842476449475,0.15001575235505252,1760610506.7446535
0.14998457763577888,0.1500154223642211,1760610506.7536705
0.14998494102983437,0.15001505897016562,1760610506.7626624
0.14998529559607032,0.15001470440392967,1760610506.7696712
0.1499856415527663,0.15001435844723368,1760610506.778606
0.1499859414627146,0.1500140585372854,1760610506.786675
0.14998623490724988,0.15001376509275013,1760610506.7959988
0.14998652202829543,0.15001347797170456,1760610506.8035262
0.14998683823448114,0.15001316176551888,1760610506.8128815
0.1499871123629154,0.15001288763708462,1760610506.8203242
0.14998741426730441,0.15001258573269557,1760610506.829052
0.1499876760016737,0.1500123239983263,1760610506.835989
0.1499879321079554,0.1500120678920446,1760610506.8456192
0.14998818270945202,0.150011817290548,1760610506.8544407
0.14998845871558444,0.15001154128441557,1760610506.8627203
0.1499887280510978,0.15001127194890218,1760610506.870195
0.14998896156029207,0.15001103843970792,1760610506.879082
0.14998919005934816,0.15001080994065186,1760610506.8865874
0.149989413657845,0.15001058634215503,1760610506.8950226
0.14998963246292973,0.15001036753707028,1760610506.9032795
0.14998984657937245,0.15001015342062754,1760610506.9125457
0.14999008242116116,0.15000991757883883,1760610506.9211023
0.14999031258061835,0.15000968741938167,1760610506.9290607
0.1499905121371928,0.15000948786280718,1760610506.9377697
0.1499907319500987,0.1500092680499013,1760610506.9450326
0.1499909225393451,0.15000907746065492,1760610506.9542804
0.14999110905590884,0.15000889094409114,1760610506.9627085
0.14999131451273492,0.15000868548726506,1760610506.9695425
0.1499914926593695,0.1500085073406305,1760610506.9796116
0.1499916670045034,0.1500083329954966,1760610506.987979
0.14999185906111567,0.15000814093888434,1760610506.995026
0.14999202559333144,0.15000797440666855,1760610507.0041497
0.14999218857690164,0.15000781142309835,1760610507.011197
0.14999234808902712,0.1500076519109729,1760610507.019843
0.14999250420520213,0.15000749579479788,1760610507.026939
0.14999265699925246,0.15000734300074756,1760610507.0363777
0.14999280654337271,0.15000719345662727,1760610507.04597
0.14999297129388373,0.15000702870611626,1760610507.0549858
0.14999313210449672,0.1500068678955033,1760610507.0636063
0.14999328907145176,0.15000671092854825,1760610507.0711014
0.14999344228859865,0.15000655771140134,1760610507.0805702
0.14999357515562364,0.15000642484437637,1760610507.0878482
0.14999372154340643,0.1500062784565936,1760610507.096432
0.14999384849058406,0.15000615150941596,1760610507.1042707
0.14999397274853188,0.1500060272514681,1760610507.1137974
0.14999409437547956,0.15000590562452043,1760610507.1210785
0.1499942283865158,0.1500057716134842,1760610507.12963
0.14999434460497826,0.15000565539502173,1760610507.1382098
0.1499944583663766,0.15000554163362342,1760610507.1458347
0.14999456972382683,0.15000543027617316,1760610507.154675
0.14999469242637536,0.15000530757362462,1760610507.1641326
0.14999481221381344,0.15000518778618654,1760610507.1726644
0.14999491610214072,0.1500050838978593,1760610507.1802812
0.14999503057957683,0.15000496942042318,1760610507.1881135
0.14999512986462687,0.15000487013537311,1760610507.1967866
0.14999522705820698,0.150004772941793,1760610507.2043114
0.14999532220539286,0.15000467779460716,1760610507.2125773
0.14999541535026994,0.15000458464973004,1760610507.2198615
0.1499955065359555,0.15000449346404449,1760610507.2288494
0.1499955958046201,0.1500044041953799,1760610507.236468
0.14999568319750856,0.15000431680249146,1760610507.2459447
0.14999576875496062,0.1500042312450394,1760610507.2534857
0.14999586304485144,0.15000413695514858,1760610507.261493
0.14999594482831682,0.1500040551716832,1760610507.2697086
0.149996024896868,0.15000397510313201,1760610507.2776709
0.14999610328731688,0.1500038967126831,1760610507.2872095
0.14999618968368428,0.15000381031631574,1760610507.2948115
0.14999626462342533,0.15000373537657466,1760610507.3033192
0.14999634721914484,0.15000365278085517,1760610507.3124661
0.14999641886360168,0.1500035811363983,1760610507.3197432
0.1499964978297662,0.15000350217023378,1760610507.3296459
0.1499965663272138,0.1500034336727862,1760610507.336711
0.14999664182704925,0.15000335817295077,1760610507.3466992
0.14999670731894615,0.15000329268105383,1760610507.3537407
0.14999677950817708,0.15000322049182294,1760610507.3626754
0.1499968421294825,0.1500031578705175,1760610507.3697026
0.14999690344611638,0.1500030965538836,1760610507.3798304
0.14999696348591263,0.15000303651408736,1760610507.386772
0.14999702966943565,0.15000297033056437,1760610507.39496
0.14999708708307619,0.1500029129169238,1760610507.4024973
0.14999714330305433,0.15000285669694569,1760610507.412804
0.14999719835477962,0.1500028016452204,1760610507.4199088
0.1499972590434423,0.15000274095655772,1760610507.427831
0.14999731169215824,0.15000268830784177,1760610507.436664
0.1499973632485556,0.15000263675144443,1760610507.445707
0.14999741373583278,0.15000258626416724,1760610507.4532905
0.14999746939601122,0.1500025306039888,1760610507.463991
0.14999752375856004,0.15000247624143995,1760610507.4726067
0.14999757685443668,0.1500024231455633,1760610507.4802144
0.1499976287138394,0.15000237128616062,1760610507.4890172
0.14999767370562944,0.15000232629437057,1760610507.4973862
0.14999771776740797,0.15000228223259202,1760610507.5061042
0.14999776634830117,0.15000223365169885,1760610507.5149624
0.14999780849669422,0.15000219150330577,1760610507.5228972
0.14999785496937487,0.15000214503062514,1760610507.531639
0.14999790036311875,0.15000209963688127,1760610507.5403593
0.14999790036311875,0.15000209963688127,1760610507.5489626
0.14999790036311875,0.15000209963688127,1760610507.5565057
0.14999790036311875,0.15000209963688127,1760610507.5650456
0.14999790036311875,0.15000209963688127,1760610507.573574
0.14999790036311875,0.15000209963688127,1760610507.5812626
0.14999790036311875,0.15000209963688127,1760610507.590154
0.14999790036311875,0.15000209963688127,1760610507.5986893
0.14999790036311875,0.15000209963688127,1760610507.6072855
0.14999790036311875,0.15000209963688127,1760610507.6156108
0.14999790036311875,0.15000209963688127,1760610507.624208
0.14999790036311875,0.15000209963688127,1760610507.63176
0.14999790036311875,0.15000209963688127,1760610507.6399808
0.14999790036311875,0.15000209963688127,1760610507.6466856
0.14999790036311875,0.15000209963688127,1760610507.656036
0.14999790036311875,0.15000209963688127,1760610507.6637888
0.14999790036311875,0.15000209963688127,1760610507.6726453
0.14999790036311875,0.15000209963688127,1760610507.6815343
0.14999790036311875,0.15000209963688127,1760610507.6909413
0.14999790036311875,0.15000209963688127,1760610507.6991265
0.14999790036311875,0.15000209963688127,1760610507.7064104
0.14999790036311875,0.15000209963688127,1760610507.714698
0.14999790036311875,0.15000209963688127,1760610507.7234683
0.14999790036311875,0.15000209963688127,1760610507.7321348
0.14999790036311875,0.15000209963688127,1760610507.7401068
0.14999790036311875,0.15000209963688127,1760610507.748634
0.14999790036311875,0.15000209963688127,1760610507.7574341
0.14999790036311875,0.15000209963688127,1760610507.7659833
0.14999790036311875,0.15000209963688127,1760610507.7751834
0.14999790036311875,0.15000209963688127,1760610507.7837074
0.14999790036311875,0.15000209963688127,1760610507.7929304
0.14999790036311875,0.15000209963688127,1760610507.8016355
0.14999790036311875,0.15000209963688127,1760610507.8101652
0.14999790036311875,0.15000209963688127,1760610507.8187644
0.14999790036311875,0.15000209963688127,1760610507.8257248
0.14999790036311875,0.15000209963688127,1760610507.8347304
0.14999790036311875,0.15000209963688127,1760610507.843566
0.14999790036311875,0.15000209963688127,1760610507.8515675
0.14999790036311875,0.15000209963688127,1760610507.8604052
0.14999790036311875,0.15000209963688127,1760610507.8692353
0.14999790036311875,0.15000209963688127,1760610507.8779035
0.14999790036311875,0.15000209963688127,1760610507.88608
0.14999790036311875,0.15000209963688127,1760610507.8950408
0.14999790036311875,0.15000209963688127,1760610507.9036393
0.14999790036311875,0.15000209963688127,1760610507.9128096
0.14999790036311875,0.15000209963688127,1760610507.92117
0.14999790036311875,0.15000209963688127,1760610507.930166
0.14999790036311875,0.15000209963688127,1760610507.938682
0.14999790036311875,0.15000209963688127,1760610507.946651
0.14999790036311875,0.15000209963688127,1760610507.9551616
0.14999790036311875,0.15000209963688127,1760610507.9637172
0.14999790036311875,0.15000209963688127,1760610507.9707289
0.14999790036311875,0.15000209963688127,1760610507.9805305
0.14999790036311875,0.15000209963688127,1760610507.9875784
0.14999790036311875,0.15000209963688127,1760610507.9976096
0.14999790036311875,0.15000209963688127,1760610508.0061586
0.14999790036311875,0.15000209963688127,1760610508.0137842
0.14999790036311875,0.15000209963688127,1760610508.0217636
0.14999790036311875,0.15000209963688127,1760610508.0309246
0.14999790036311875,0.15000209963688127,1760610508.0390737
0.14999790036311875,0.15000209963688127,1760610508.0466821
0.14999790036311875,0.15000209963688127,1760610508.0556324
0.14999790036311875,0.15000209963688127,1760610508.0643003
0.14999790036311875,0.15000209963688127,1760610508.0736842
0.14999790036311875,0.15000209963688127,1760610508.082627
0.14999790036311875,0.15000209963688127,1760610508.091641
0.14999790036311875,0.15000209963688127,1760610508.0996194
0.14999790036311875,0.15000209963688127,1760610508.1085358
0.14999790036311875,0.15000209963688127,1760610508.1178653
0.14999790036311875,0.15000209963688127,1760610508.1264002
0.14999790036311875,0.15000209963688127,1760610508.135661
0.14999790036311875,0.15000209963688127,1760610508.1449075
0.14999790036311875,0.15000209963688127,1760610508.1525917
0.14999790036311875,0.15000209963688127,1760610508.1615117
0.14999790036311875,0.15000209963688127,1760610508.1708887
0.14999790036311875,0.15000209963688127,1760610508.1800966
0.14999790036311875,0.15000209963688127,1760610508.1887357
0.14999790036311875,0.15000209963688127,1760610508.1967628
0.14999790036311875,0.15000209963688127,1760610508.2039883
0.14999790036311875,0.15000209963688127,1760610508.2128694
0.14999790036311875,0.15000209963688127,1760610508.221598
0.14999790036311875,0.15000209963688127,1760610508.2301517
0.14999790036311875,0.15000209963688127,1760610508.237708
0.14999790036311875,0.15000209963688127,1760610508.2467983
0.14999790036311875,0.15000209963688127,1760610508.2549987
0.14999790036311875,0.15000209963688127,1760610508.2636173
0.14999790036311875,0.15000209963688127,1760610508.272599
0.14999790036311875,0.15000209963688127,1760610508.2826304
0.14999790036311875,0.15000209963688127,1760610508.291252
0.14999790036311875,0.15000209963688127,1760610508.299484
0.14999790036311875,0.15000209963688127,1760610508.3086474
0.14999790036311875,0.15000209963688127,1760610508.3172357
0.14999790036311875,0.15000209963688127,1760610508.3263478
0.14999790036311875,0.15000209963688127,1760610508.3352706
0.14999790036311875,0.15000209963688127,1760610508.3442073
0.14999790036311875,0.15000209963688127,1760610508.3526103
0.14999790036311875,0.15000209963688127,1760610508.3608353
0.14999790036311875,0.15000209963688127,1760610508.3698936
0.14999790036311875,0.15000209963688127,1760610508.3787909
0.14999790036311875,0.15000209963688127,1760610508.3877757
0.14999790036311875,0.15000209963688127,1760610508.397115
0.14999790036311875,0.15000209963688127,1760610508.4058483
0.14999790036311875,0.15000209963688127,1760610508.4139557
0.14999790036311875,0.15000209963688127,1760610508.4224665
0.14999790036311875,0.15000209963688127,1760610508.4305873
0.14999790036311875,0.15000209963688127,1760610508.4397566
0.14999790036311875,0.15000209963688127,1760610508.4481187
0.14999790036311875,0.15000209963688127,1760610508.4565492
0.14999790036311875,0.15000209963688127,1760610508.4653356
0.14999790036311875,0.15000209963688127,1760610508.473884
0.14999790036311875,0.15000209963688127,1760610508.482466
0.14999790036311875,0.15000209963688127,1760610508.4914682
0.14999790036311875,0.15000209963688127,1760610508.4996562
0.14999790036311875,0.15000209963688127,1760610508.508728
0.14999790036311875,0.15000209963688127,1760610508.517955
0.14999790036311875,0.15000209963688127,1760610508.526382
0.14999790036311875,0.15000209963688127,1760610508.5353167
0.14999790036311875,0.15000209963688127,1760610508.5447235
0.14999790036311875,0.15000209963688127,1760610508.554317
0.14999790036311875,0.15000209963688127,1760610508.5629268
0.14999790036311875,0.15000209963688127,1760610508.5714474
0.14999790036311875,0.15000209963688127,1760610508.5801246
0.14999790036311875,0.15000209963688127,1760610508.588407
0.14999790036311875,0.15000209963688127,1760610508.5967274
0.14999790036311875,0.15000209963688127,1760610508.60504
0.14999790036311875,0.15000209963688127,1760610508.6137862
0.14999790036311875,0.15000209963688127,1760610508.6228564
0.14999790036311875,0.15000209963688127,1760610508.630886
0.14999790036311875,0.15000209963688127,1760610508.6391935
0.14999790036311875,0.15000209963688127,1760610508.646553
0.14999790036311875,0.15000209963688127,1760610508.6551414
0.14999790036311875,0.15000209963688127,1760610508.6627202
0.14999790036311875,0.15000209963688127,1760610508.670996
0.14999790036311875,0.15000209963688127,1760610508.678668
0.14999790036311875,0.15000209963688127,1760610508.6875076
0.14999790036311875,0.15000209963688127,1760610508.6964574
0.14999790036311875,0.15000209963688127,1760610508.7052696
0.14999790036311875,0.15000209963688127,1760610508.7142127
0.14999790036311875,0.15000209963688127,1760610508.7227085
